claim_id,claim_date,sale_id,product_id,repair_status
7308,2024-06-22,177602,P-1061,Repaired
7309,2024-04-06,23251,P-1053,Rejected
7310,2025-06-13,59503,P-1075,Repaired
7312,2025-04-06,38276,P-1086,Repaired
7314,2023-12-12,91608,P-1066,Repaired
7315,2024-06-29,10458,P-1065,Repaired
7316,2023-06-27,338186,P-1052,Pending
7317,2024-10-05,1169,P-1075,Repaired
7318,2025-02-15,273453,P-1074,Repaired
7319,2025-03-16,202459,P-1049,Rejected
7321,2024-07-28,240591,P-1075,Replaced
7322,2025-09-24,100472,P-1087,Pending
7323,2025-05-02,103318,P-1095,Replaced
7326,2025-12-08,220084,P-1101,Repaired
7327,2025-04-05,311741,P-1087,Repaired
7328,2025-07-23,16126,P-1083,Repaired
7329,2024-11-09,228743,P-1072,Rejected
7332,2023-11-01,17047,P-1066,Repaired
7335,2023-07-28,237738,P-1049,Pending
7337,2025-12-12,211195,P-1086,Repaired
7338,2025-04-22,308627,P-1097,Pending
7339,2024-05-27,70250,P-1067,Rejected
7340,2025-08-08,221524,P-1077,Repaired
7342,2023-11-25,323191,P-1058,Replaced
7344,2024-07-14,55674,P-1065,Repaired
7347,2024-03-02,17046,P-1069,Pending
7349,2024-12-13,289616,P-1075,Repaired
7350,2024-05-01,25719,P-1067,Repaired
7351,2023-12-21,155902,P-1068,Repaired
7352,2025-08-29,299084,P-1101,Replaced
7357,2025-11-05,64795,P-1083,Repaired
7358,2025-12-23,339365,P-1087,Repaired
7359,2024-07-03,133417,P-1074,Repaired
7360,2024-01-04,319593,P-1058,Repaired
7361,2024-04-18,181110,P-1067,Pending
7362,2023-07-17,258065,P-1068,Pending
7363,2024-12-18,266443,P-1079,Repaired
7364,2025-02-11,72226,P-1086,Repaired
7365,2024-11-02,295413,P-1088,Repaired
7366,2024-02-19,117238,P-1052,Repaired
7367,2025-07-18,23022,P-1077,Repaired
7368,2025-05-07,152023,P-1083,Repaired
7369,2025-11-26,7334,P-1104,Repaired
7371,2024-09-08,227094,P-1062,Replaced
7372,2025-04-19,160514,P-1093,Repaired
7373,2025-02-24,229352,P-1067,Repaired
7376,2025-03-10,111982,P-1082,Repaired
7377,2023-10-31,181375,P-1068,Repaired
7378,2025-01-18,118918,P-1087,Repaired
7379,2024-09-23,277801,P-1079,Repaired
7380,2025-08-11,129581,P-1098,Rejected
7382,2025-01-03,348694,P-1069,Rejected
7383,2023-07-27,69380,P-1049,Repaired
7385,2025-05-28,212013,P-1057,Repaired
7386,2025-04-19,141721,P-1083,Rejected
7387,2023-12-23,99188,P-1065,Rejected
7389,2024-11-02,77827,P-1093,Repaired
7390,2024-02-14,186548,P-1058,Pending
7391,2024-04-16,205141,P-1066,Repaired
7392,2025-07-01,236556,P-1096,Repaired
7393,2025-09-29,105379,P-1067,Repaired
7394,2025-09-24,237969,P-1099,Repaired
7397,2025-11-21,43663,P-1094,Repaired
7398,2025-08-18,294629,P-1093,Rejected
7399,2025-10-02,201,P-1084,Rejected
7401,2025-10-09,203953,P-1068,Repaired
7402,2024-01-08,335803,P-1066,Repaired
7403,2025-04-23,68643,P-1075,Repaired
7405,2025-04-07,229027,P-1074,Repaired
7406,2024-11-02,148628,P-1066,Repaired
7409,2025-01-17,84648,P-1090,Repaired
7410,2025-10-03,65724,P-1099,Rejected
7411,2025-07-12,147395,P-1085,Replaced
7412,2025-08-22,2687,P-1103,Pending
7413,2023-07-13,321773,P-1059,Repaired
7414,2025-09-30,260287,P-1098,Repaired
7415,2024-12-08,274760,P-1077,Pending
7417,2025-12-30,154718,P-1094,Rejected
7418,2025-04-12,116685,P-1085,Repaired
7419,2024-11-20,100038,P-1068,Repaired
7422,2025-08-12,71012,P-1082,Repaired
7423,2025-06-24,195658,P-1099,Pending
7425,2024-07-18,78549,P-1066,Repaired
7427,2024-09-04,118646,P-1064,Repaired
7428,2023-12-27,212006,P-1066,Repaired
7430,2025-01-14,316716,P-1087,Repaired
7431,2024-07-14,243403,P-1075,Repaired
7432,2025-06-09,86422,P-1076,Repaired
7434,2025-12-19,109697,P-1094,Repaired
7435,2025-08-05,263084,P-1072,Repaired
7436,2024-12-02,105057,P-1067,Repaired
7438,2025-09-16,59231,P-1078,Pending
7440,2025-01-31,203029,P-1059,Repaired
7441,2025-01-03,352790,P-1060,Replaced
7444,2025-02-07,173993,P-1084,Repaired
7448,2023-07-06,285617,P-1053,Repaired
7449,2025-03-18,86191,P-1094,Pending
7451,2025-09-04,231486,P-1082,Repaired
7452,2025-02-15,14700,P-1088,Repaired
7453,2024-10-14,343870,P-1066,Repaired
7454,2025-11-29,17279,P-1103,Repaired
7456,2025-03-08,235610,P-1095,Repaired
7458,2025-03-20,269404,P-1076,Replaced
7459,2023-06-24,231193,P-1050,Replaced
7460,2024-01-19,240396,P-1059,Repaired
7461,2025-06-29,270518,P-1086,Repaired
7462,2024-02-16,73256,P-1053,Repaired
7463,2025-12-28,243544,P-1052,Rejected
7464,2025-11-16,211229,P-1096,Rejected
7466,2025-08-05,7316,P-1070,Repaired
7467,2024-12-16,29192,P-1074,Replaced
7468,2023-10-27,11611,P-1066,Repaired
7469,2025-03-20,130256,P-1094,Repaired
7470,2024-04-15,46205,P-1070,Repaired
7471,2024-12-08,291858,P-1079,Rejected
7472,2024-04-23,30123,P-1067,Replaced
7473,2023-12-17,177758,P-1053,Repaired
7474,2025-11-16,80252,P-1053,Rejected
7475,2024-10-12,344879,P-1076,Replaced
7476,2024-09-09,325872,P-1076,Repaired
7477,2025-08-21,60428,P-1091,Repaired
7478,2025-07-16,86663,P-1082,Repaired
7479,2025-12-16,215944,P-1061,Pending
7481,2025-06-09,157955,P-1088,Repaired
7482,2024-12-12,357579,P-1072,Replaced
7484,2024-12-26,13252,P-1063,Rejected
7485,2025-10-12,178334,P-1088,Pending
7486,2025-07-11,45083,P-1085,Repaired
7487,2025-03-30,23052,P-1076,Replaced
7488,2024-05-01,172667,P-1058,Replaced
7489,2025-12-09,241969,P-1087,Repaired
7490,2025-10-14,233472,P-1093,Repaired
7491,2024-10-24,295180,P-1066,Repaired
7492,2025-12-13,272394,P-1102,Rejected
7493,2025-09-22,244768,P-1085,Repaired
7494,2023-03-01,67229,P-1049,Replaced
7496,2025-12-20,47869,P-1068,Pending
7498,2025-08-09,39944,P-1094,Replaced
7499,2025-07-27,325945,P-1052,Repaired
7500,2024-03-31,219404,P-1053,Repaired
7503,2025-01-21,63096,P-1066,Repaired
7504,2025-10-09,176176,P-1065,Repaired
7505,2023-08-02,189090,P-1051,Repaired
7506,2025-08-11,31995,P-1087,Repaired
7507,2023-11-03,244755,P-1053,Repaired
7508,2023-03-22,247364,P-1052,Repaired
7509,2023-09-27,77793,P-1065,Replaced
7510,2023-10-17,145364,P-1051,Repaired
7511,2025-03-12,326233,P-1082,Pending
7514,2025-09-04,80773,P-1089,Replaced
7515,2024-02-08,206601,P-1069,Rejected
7516,2024-01-18,156026,P-1067,Replaced
7519,2025-01-09,50429,P-1086,Repaired
7521,2025-12-24,29568,P-1103,Repaired
7522,2025-05-01,138011,P-1085,Repaired
7523,2024-04-29,271299,P-1061,Rejected
7524,2024-05-20,38145,P-1064,Replaced
7525,2024-01-03,311117,P-1051,Repaired
7526,2024-02-16,135353,P-1060,Repaired
7527,2025-09-08,190120,P-1089,Repaired
7532,2025-07-16,173052,P-1063,Rejected
7533,2025-08-20,241654,P-1093,Repaired
7534,2024-05-28,273684,P-1067,Pending
7536,2024-04-16,206258,P-1052,Repaired
7537,2024-05-19,230851,P-1067,Rejected
7538,2024-02-01,332063,P-1053,Repaired
7540,2023-09-13,16258,P-1053,Repaired
7542,2024-11-27,266868,P-1084,Repaired
7545,2025-09-11,48576,P-1081,Replaced
7546,2024-03-06,146799,P-1066,Repaired
7547,2025-09-29,156157,P-1104,Repaired
7548,2025-12-20,331569,P-1098,Pending
7550,2024-01-02,228796,P-1062,Replaced
7552,2023-03-09,295551,P-1049,Rejected
7553,2024-12-11,198154,P-1077,Pending
7554,2025-01-03,133369,P-1086,Pending
7556,2024-01-17,47829,P-1067,Rejected
7557,2025-07-19,82238,P-1085,Repaired
7558,2024-06-03,340919,P-1071,Repaired
7559,2025-09-20,346852,P-1085,Rejected
7561,2024-03-28,205060,P-1064,Repaired
7562,2025-07-11,296374,P-1065,Repaired
7565,2025-04-21,211245,P-1087,Replaced
7566,2024-07-17,214514,P-1065,Repaired
7567,2024-11-25,277428,P-1080,Repaired
7568,2025-10-12,351068,P-1101,Repaired
7570,2024-01-20,205024,P-1068,Repaired
7573,2025-04-15,161215,P-1077,Repaired
7574,2024-10-26,164339,P-1066,Repaired
7575,2023-09-20,187769,P-1053,Replaced
7576,2024-09-18,295954,P-1065,Repaired
7580,2024-05-17,98388,P-1068,Replaced
7581,2025-06-25,314324,P-1053,Rejected
7582,2025-07-21,204066,P-1094,Replaced
7583,2025-11-05,161070,P-1099,Repaired
7585,2025-11-18,228336,P-1058,Replaced
7586,2025-11-04,212464,P-1068,Repaired
7587,2025-07-12,279304,P-1071,Replaced
7588,2025-06-13,210812,P-1094,Pending
7589,2025-02-05,125167,P-1087,Repaired
7590,2024-04-10,334270,P-1068,Repaired
7592,2025-08-02,54179,P-1051,Repaired
7593,2025-05-16,247419,P-1087,Replaced
7597,2025-02-03,163017,P-1078,Repaired
7598,2025-09-11,143052,P-1102,Repaired
7600,2025-11-11,235026,P-1053,Replaced
7601,2025-07-07,33643,P-1086,Replaced
7602,2025-04-14,67051,P-1085,Repaired
7603,2025-05-22,88963,P-1084,Repaired
7605,2025-05-10,78572,P-1092,Repaired
7606,2025-07-16,52999,P-1086,Replaced
7607,2025-12-04,115098,P-1099,Repaired
7608,2025-12-14,58671,P-1105,Replaced
7609,2025-06-22,310274,P-1079,Repaired
7610,2025-06-14,330736,P-1075,Repaired
7612,2023-07-28,82706,P-1053,Repaired
7613,2024-08-22,353876,P-1065,Repaired
7615,2025-12-23,224603,P-1083,Repaired
7616,2025-08-06,109457,P-1078,Repaired
7618,2025-03-05,99796,P-1088,Rejected
7619,2025-02-17,135658,P-1061,Repaired
7622,2025-03-21,177837,P-1063,Repaired
7624,2025-07-02,179093,P-1090,Rejected
7625,2025-09-07,83320,P-1068,Repaired
7626,2025-10-26,190114,P-1101,Repaired
7627,2025-06-14,356610,P-1051,Repaired
7628,2025-04-28,81545,P-1092,Repaired
7629,2024-10-13,301371,P-1056,Repaired
7630,2025-07-31,229523,P-1096,Repaired
7633,2025-04-10,171631,P-1076,Pending
7634,2024-07-11,325724,P-1056,Replaced
7635,2024-08-29,193989,P-1064,Rejected
7636,2024-03-08,137244,P-1066,Repaired
7637,2025-07-30,39874,P-1053,Rejected
7638,2025-03-05,116210,P-1072,Pending
7639,2025-08-05,230720,P-1093,Repaired
7640,2025-02-04,113288,P-1081,Repaired
7642,2023-11-21,320508,P-1053,Pending
7644,2023-03-30,54523,P-1049,Repaired
7645,2025-02-25,155745,P-1088,Rejected
7647,2024-12-02,334826,P-1075,Repaired
7649,2025-05-31,185275,P-1089,Repaired
7651,2025-07-26,24274,P-1088,Replaced
7652,2025-02-09,8571,P-1085,Repaired
7653,2025-08-02,361873,P-1092,Repaired
7654,2024-04-07,181772,P-1068,Repaired
7656,2025-03-11,203477,P-1088,Repaired
7659,2025-08-12,346700,P-1058,Repaired
7661,2023-10-26,32992,P-1053,Replaced
7663,2024-12-24,137420,P-1087,Pending
7664,2024-09-23,9642,P-1063,Pending
7665,2025-05-20,273318,P-1088,Repaired
7666,2025-05-02,333364,P-1058,Repaired
7667,2023-04-01,119840,P-1051,Rejected
7670,2025-01-19,219420,P-1085,Repaired
7671,2025-08-13,26188,P-1063,Repaired
7674,2024-11-14,159047,P-1084,Replaced
7675,2025-12-10,319576,P-1102,Rejected
7676,2024-01-04,280191,P-1063,Rejected
7677,2025-04-05,209052,P-1087,Repaired
7678,2025-11-28,95303,P-1089,Repaired
7679,2025-01-21,261462,P-1085,Pending
7680,2025-08-15,128056,P-1099,Pending
7681,2023-04-19,40251,P-1051,Repaired
7682,2025-09-28,26387,P-1067,Replaced
7684,2024-06-05,45669,P-1063,Repaired
7685,2025-12-21,300192,P-1083,Rejected
7686,2025-08-02,243272,P-1083,Rejected
7690,2023-02-05,42914,P-1052,Repaired
7693,2025-02-12,130009,P-1086,Repaired
7695,2024-08-04,208248,P-1064,Repaired
7696,2025-07-14,44949,P-1086,Pending
7697,2025-10-13,59792,P-1077,Repaired
7698,2025-09-22,124185,P-1104,Rejected
7699,2024-09-10,85684,P-1071,Repaired
7700,2025-11-10,40982,P-1079,Repaired
7701,2025-11-01,79988,P-1079,Rejected
7702,2023-10-04,231820,P-1062,Rejected
7703,2024-02-21,62572,P-1061,Repaired
7704,2025-06-02,55090,P-1085,Repaired
7705,2025-11-01,215791,P-1069,Repaired
7706,2025-07-06,285055,P-1087,Repaired
7707,2025-01-05,168082,P-1079,Repaired
7708,2023-09-27,27763,P-1065,Repaired
7709,2024-03-30,232846,P-1072,Repaired
7710,2023-11-03,60570,P-1065,Repaired
7711,2023-09-06,164378,P-1049,Rejected
7712,2024-11-23,42940,P-1065,Repaired
7714,2024-12-29,59535,P-1055,Repaired
7715,2023-02-20,242145,P-1049,Replaced
7716,2025-07-18,143912,P-1089,Replaced
7719,2025-06-26,114318,P-1078,Repaired
7720,2024-08-23,78163,P-1077,Pending
7721,2025-06-08,290537,P-1083,Rejected
7723,2024-07-14,340124,P-1076,Replaced
7724,2025-03-27,297545,P-1067,Repaired
7726,2025-04-11,112764,P-1079,Repaired
7727,2023-10-09,94000,P-1052,Repaired
7728,2025-05-29,34419,P-1066,Repaired
7729,2023-10-08,315722,P-1053,Repaired
7730,2023-03-30,152419,P-1049,Repaired
7731,2024-07-06,200569,P-1067,Repaired
7733,2025-03-08,216532,P-1091,Repaired
7734,2025-10-24,30345,P-1086,Repaired
7737,2024-01-03,215934,P-1067,Repaired
7740,2024-01-29,325176,P-1069,Pending
7741,2024-05-22,235387,P-1053,Repaired
7743,2025-05-24,336231,P-1064,Repaired
7744,2024-08-10,110530,P-1052,Repaired
7746,2025-08-11,104431,P-1087,Repaired
7747,2024-02-17,264925,P-1066,Replaced
7748,2025-09-12,23625,P-1102,Repaired
7749,2025-07-27,343390,P-1083,Repaired
7750,2025-10-22,28763,P-1094,Repaired
7752,2025-06-01,348095,P-1053,Repaired
7753,2025-07-23,488,P-1086,Repaired
7755,2025-10-23,198084,P-1099,Pending
7757,2025-11-24,112941,P-1103,Repaired
7759,2025-11-15,6337,P-1102,Pending
7760,2025-03-02,103122,P-1086,Replaced
7761,2024-05-11,30633,P-1070,Replaced
7762,2025-04-29,361951,P-1085,Repaired
7763,2023-07-03,281777,P-1058,Replaced
7764,2025-06-14,290703,P-1057,Repaired
7765,2025-07-10,265755,P-1087,Replaced
7766,2025-12-13,135951,P-1049,Repaired
7767,2024-03-09,252720,P-1050,Replaced
7768,2025-08-01,165502,P-1097,Replaced
7769,2025-12-09,202522,P-1083,Repaired
7770,2025-08-09,192726,P-1092,Repaired
7771,2024-09-09,313937,P-1066,Rejected
7772,2025-10-14,122961,P-1097,Pending
7773,2024-04-10,107327,P-1052,Repaired
7774,2024-11-12,255638,P-1067,Repaired
7775,2025-05-11,132180,P-1085,Repaired
7776,2025-08-19,361350,P-1077,Repaired
7777,2025-07-02,316112,P-1085,Replaced
7778,2023-04-19,162305,P-1056,Repaired
7779,2024-12-23,173898,P-1079,Repaired
7780,2024-11-15,301478,P-1076,Replaced
7781,2025-04-24,90395,P-1087,Replaced
7782,2024-11-19,236930,P-1055,Repaired
7783,2025-09-28,330328,P-1093,Repaired
7784,2025-03-04,104280,P-1087,Rejected
7786,2025-10-28,265978,P-1104,Replaced
7787,2024-05-03,188922,P-1066,Repaired
7788,2025-03-11,111806,P-1079,Repaired
7789,2025-10-15,105838,P-1087,Repaired
7790,2024-06-13,39348,P-1049,Repaired
7792,2025-03-09,146023,P-1085,Repaired
7793,2024-03-27,105346,P-1067,Repaired
7794,2025-06-12,118342,P-1082,Replaced
7796,2025-03-08,144403,P-1067,Repaired
7797,2024-12-18,74486,P-1065,Replaced
7798,2025-09-26,129889,P-1104,Replaced
7799,2024-08-13,314908,P-1053,Rejected
7800,2024-12-10,207487,P-1077,Repaired
7801,2025-11-11,52506,P-1078,Repaired
7802,2023-05-13,349711,P-1052,Repaired
7803,2024-08-11,140719,P-1065,Replaced
7804,2025-02-12,319104,P-1051,Repaired
7805,2025-06-02,35121,P-1087,Repaired
7806,2024-06-14,88143,P-1066,Repaired
7807,2025-10-26,9655,P-1065,Rejected
7810,2024-03-26,155319,P-1058,Repaired
7812,2025-09-01,342851,P-1103,Repaired
7813,2025-04-16,272542,P-1089,Repaired
7814,2025-12-29,133805,P-1107,Repaired
7815,2023-10-08,106726,P-1065,Replaced
7816,2023-06-18,150971,P-1058,Repaired
7817,2024-11-07,227594,P-1089,Repaired
7819,2023-03-08,74417,P-1056,Pending
7821,2025-07-15,276292,P-1085,Repaired
7822,2024-12-22,87561,P-1050,Pending
7824,2023-03-03,284361,P-1051,Rejected
7825,2024-03-27,116450,P-1065,Replaced
7826,2023-12-19,122551,P-1063,Rejected
7827,2025-05-01,22661,P-1083,Pending
7829,2024-12-29,320676,P-1066,Repaired
7830,2024-03-06,322683,P-1065,Repaired
7831,2023-12-08,63837,P-1066,Repaired
7832,2025-08-25,22447,P-1067,Repaired
7835,2025-06-29,257187,P-1088,Repaired
7837,2024-08-04,20459,P-1065,Repaired
7839,2025-03-19,165648,P-1083,Replaced
7840,2024-09-27,276980,P-1078,Repaired
7841,2025-08-26,33421,P-1103,Repaired
7842,2024-05-13,33500,P-1071,Rejected
7843,2025-06-15,289525,P-1086,Repaired
7844,2025-10-29,118122,P-1083,Replaced
7845,2025-11-12,103416,P-1101,Repaired
7846,2024-04-03,301919,P-1069,Replaced
7848,2024-03-11,262461,P-1063,Repaired
7849,2024-03-21,209664,P-1059,Repaired
7850,2025-12-08,222756,P-1098,Repaired
7851,2025-10-02,42501,P-1084,Repaired
7852,2025-03-27,189179,P-1087,Repaired
7853,2024-11-19,185110,P-1071,Repaired
7854,2025-07-29,113126,P-1094,Repaired
7855,2025-12-04,161175,P-1081,Repaired
7856,2024-02-01,192827,P-1066,Replaced
7857,2025-12-07,219886,P-1103,Replaced
7858,2025-06-13,134358,P-1068,Replaced
7859,2025-05-18,69275,P-1076,Repaired
7860,2025-04-22,87741,P-1098,Repaired
7861,2025-07-07,160661,P-1079,Repaired
7862,2024-04-11,272502,P-1058,Rejected
7864,2024-01-14,218403,P-1068,Repaired
7866,2025-05-29,201124,P-1083,Pending
7868,2025-10-07,37825,P-1088,Replaced
7870,2025-03-30,52188,P-1078,Repaired
7872,2023-08-03,233315,P-1049,Replaced
7875,2023-08-27,104341,P-1052,Replaced
7876,2025-11-15,92421,P-1097,Repaired
7877,2025-04-09,102086,P-1080,Repaired
7879,2025-08-05,277815,P-1077,Replaced
7880,2024-11-23,63101,P-1077,Repaired
7881,2025-11-25,338551,P-1104,Repaired
7882,2025-01-18,227860,P-1082,Pending
7883,2024-02-23,184640,P-1065,Replaced
7884,2025-10-13,8531,P-1087,Pending
7885,2025-10-02,112023,P-1085,Repaired
7886,2025-11-05,216439,P-1086,Repaired
7887,2025-11-13,97045,P-1067,Repaired
7888,2025-12-05,186466,P-1094,Repaired
7889,2025-05-11,328554,P-1091,Replaced
7892,2025-09-17,285449,P-1080,Repaired
7894,2025-09-16,77933,P-1086,Repaired
7895,2023-07-02,251571,P-1059,Repaired
7896,2024-02-08,324273,P-1065,Repaired
7897,2025-09-10,19751,P-1088,Repaired
7899,2023-12-03,242845,P-1066,Repaired
7900,2025-12-05,65320,P-1078,Pending
7901,2025-08-24,51508,P-1094,Repaired
7902,2025-09-13,73618,P-1081,Replaced
7903,2025-07-03,318662,P-1077,Repaired
7904,2024-07-09,302636,P-1066,Repaired
7905,2024-07-10,100309,P-1061,Replaced
7906,2025-03-25,74508,P-1084,Repaired
7907,2025-08-29,360330,P-1095,Repaired
7908,2025-12-08,262569,P-1097,Replaced
7909,2025-09-28,111351,P-1089,Replaced
7910,2024-12-01,32722,P-1072,Repaired
7911,2023-11-18,252271,P-1051,Pending
7912,2025-04-25,123223,P-1088,Repaired
7913,2025-08-15,216320,P-1104,Replaced
7914,2025-09-11,64048,P-1088,Repaired
7915,2025-05-23,267997,P-1076,Repaired
7916,2023-08-03,172165,P-1051,Repaired
7917,2024-01-21,307335,P-1070,Repaired
7918,2024-12-03,271462,P-1087,Repaired
7919,2025-06-07,181085,P-1089,Repaired
7920,2025-06-11,358316,P-1086,Rejected
7922,2025-04-24,89585,P-1087,Replaced
7923,2024-07-11,161807,P-1068,Repaired
7924,2025-08-17,297900,P-1079,Repaired
7925,2025-11-21,138689,P-1066,Repaired
7926,2024-11-19,264056,P-1061,Repaired
7927,2025-03-13,115134,P-1077,Repaired
7928,2024-06-23,5187,P-1068,Rejected
7929,2025-10-10,264740,P-1089,Repaired
7930,2023-11-19,224452,P-1068,Repaired
7931,2023-06-24,190778,P-1049,Repaired
7932,2024-07-13,338830,P-1065,Repaired
7933,2025-09-28,316449,P-1102,Rejected
7934,2025-01-06,127644,P-1074,Repaired
7935,2025-06-13,65239,P-1079,Replaced
7936,2024-10-24,106287,P-1088,Repaired
7937,2025-05-23,337319,P-1076,Pending
7938,2024-02-07,345681,P-1051,Repaired
7940,2025-09-11,85553,P-1088,Repaired
7942,2025-01-06,13275,P-1079,Replaced
7944,2024-05-11,262487,P-1068,Pending
7945,2025-06-25,333236,P-1060,Repaired
7946,2025-04-30,267038,P-1066,Repaired
7948,2024-06-01,254985,P-1066,Repaired
7949,2025-07-05,29475,P-1095,Replaced
7951,2024-02-05,67201,P-1055,Repaired
7953,2025-05-18,267309,P-1082,Repaired
7956,2024-11-22,338773,P-1078,Repaired
7960,2025-01-13,116744,P-1087,Replaced
7961,2025-07-06,145785,P-1080,Pending
7962,2025-04-04,276136,P-1088,Pending
7963,2023-06-12,54961,P-1052,Repaired
7964,2024-03-18,143264,P-1065,Repaired
7965,2025-02-28,193140,P-1079,Repaired
7966,2024-10-19,518,P-1087,Pending
7967,2025-11-03,268172,P-1100,Replaced
7968,2023-10-27,306011,P-1068,Replaced
7969,2023-12-31,84287,P-1050,Pending
7970,2023-09-30,142047,P-1058,Replaced
7971,2025-11-13,211108,P-1094,Repaired
7972,2025-08-10,110063,P-1068,Replaced
7973,2024-11-13,356835,P-1065,Pending
7974,2023-11-07,75406,P-1055,Repaired
7975,2025-09-25,150770,P-1078,Repaired
7977,2025-09-16,45075,P-1085,Repaired
7978,2025-04-07,288191,P-1071,Repaired
7979,2024-08-12,357130,P-1075,Repaired
7980,2025-01-30,165980,P-1086,Pending
7981,2024-03-30,257653,P-1066,Repaired
7982,2025-03-10,349797,P-1085,Repaired
7983,2025-10-27,118369,P-1059,Repaired
7984,2025-03-24,72045,P-1089,Replaced
7985,2023-06-29,85151,P-1052,Repaired
7987,2025-06-02,261146,P-1052,Repaired
7988,2025-06-23,120783,P-1088,Repaired
7989,2025-12-07,244456,P-1104,Repaired
7991,2025-12-09,293019,P-1098,Repaired
7992,2023-12-19,226728,P-1065,Repaired
7993,2024-06-05,256259,P-1050,Repaired
7994,2023-03-11,149915,P-1052,Repaired
7997,2025-06-15,100470,P-1084,Repaired
7998,2025-01-21,311380,P-1064,Repaired
7999,2025-07-13,106293,P-1085,Repaired
8000,2025-04-07,51122,P-1063,Replaced
8001,2025-08-14,168968,P-1084,Repaired
8003,2025-08-10,273435,P-1083,Replaced
8004,2025-06-09,344158,P-1088,Repaired
8005,2025-06-27,103352,P-1084,Replaced
8006,2023-04-22,191486,P-1052,Replaced
8007,2025-10-01,311339,P-1085,Repaired
8008,2024-10-13,217383,P-1075,Repaired
8009,2025-03-09,181004,P-1087,Replaced
8010,2025-01-19,349079,P-1067,Repaired
8011,2024-12-06,54813,P-1078,Repaired
8012,2025-09-29,1342,P-1066,Repaired
8014,2025-08-23,60514,P-1103,Repaired
8015,2025-07-30,95823,P-1093,Replaced
8016,2024-06-17,330505,P-1075,Rejected
8017,2023-08-12,52369,P-1051,Replaced
8018,2023-06-29,219313,P-1051,Repaired
8019,2025-09-09,198480,P-1094,Repaired
8020,2025-06-16,224787,P-1074,Repaired
8021,2024-08-17,357217,P-1069,Repaired
8024,2025-10-28,16571,P-1072,Replaced
8025,2024-07-23,241391,P-1053,Repaired
8026,2023-04-02,268608,P-1052,Repaired
8029,2025-06-30,187594,P-1051,Repaired
8030,2024-12-03,171675,P-1066,Replaced
8031,2025-06-15,245334,P-1086,Repaired
8032,2025-12-09,106533,P-1096,Repaired
8033,2025-07-18,308261,P-1084,Repaired
8034,2025-01-11,47676,P-1077,Rejected
8036,2024-11-09,60067,P-1087,Repaired
8037,2023-07-07,343641,P-1059,Repaired
8038,2025-04-28,173233,P-1089,Repaired
8039,2025-09-04,151117,P-1087,Replaced
8040,2024-05-25,76166,P-1065,Pending
8041,2025-08-13,281975,P-1082,Repaired
8042,2024-09-23,100465,P-1065,Rejected
8044,2025-10-07,315891,P-1077,Repaired
8045,2025-04-18,72957,P-1085,Repaired
8046,2025-08-22,4086,P-1090,Repaired
8048,2025-12-25,145324,P-1101,Repaired
8049,2024-09-30,247008,P-1076,Repaired
8050,2025-03-08,362219,P-1087,Repaired
